,client_id,wallet_share,Acres,wallet_share.1,percentile
2156,23217,0.011963141000000002,,,0.48193481787347
2157,23219,0.014869606,,,0.624907830703436
2158,23227,0.07771001599999999,,,0.8318094676301431
2159,23241,0.00931083,,,0.10190237428107948
2160,23247,0.008148743,,,0.031927444329744877
2161,23253,0.010223731,,,0.2592537973750184
2162,23265,0.011642993,,,0.4563486211473234
2163,23270,0.010223731,,,0.2592537973750184
2164,23276,0.020497207,,,0.7075652558619673
2165,23278,0.010223731,,,0.2592537973750184
2166,23281,0.079418949,,,0.8346114142456865
2167,23304,0.081935526,,,0.8380769797964902
2168,23306,0.010264556,,,0.33092464238312935
2169,23320,0.014380223000000001,,,0.6090547116944404
2170,23323,0.010223731,,,0.2592537973750184
2171,23327,0.016983633,,,0.6704025954873912
2172,23331,0.015611731,,,0.6419038489898246
2173,23334,0.014366328000000001,,,0.6085385636336823
2174,23342,0.01270728,,,0.5353192744432974
2175,23345,0.2693875,,,0.9208818758295236
2176,23350,0.32739419,,,0.933933048222976
2177,23355,0.032068018999999996,,,0.7487833652853562
2178,23361,0.016649515,,,0.6638401415720395
2179,23369,0.012921903,,,0.5477805633387406
2180,23372,0.012291467,,,0.505935702698717
2181,23375,0.009779375,,,0.15167379442560094
2182,23380,0.01074546,,,0.39909305412181095
2183,23383,0.067586475,,,0.8135230791918596
2184,23392,0.012811311,,,0.541807992921398
2185,23394,0.010223731,,,0.2592537973750184
2186,23400,0.011444365,,,0.43997935407756966
2187,23406,0.024378717,,,0.7296490193186845
2188,23427,0.010173831,,,0.18876271936292582
2189,23441,0.010223731,,,0.2592537973750184
2190,23452,0.014038276,,,0.5958560684264858
2191,23468,0.020001601,,,0.7039522194366613
2192,23479,0.010424429,,,0.35868603450818465
2193,23489,0.032589612999999996,,,0.7500368677186255
2194,23491,0.011378388,,,0.4350022120631175
2195,23500,0.013106986999999999,,,0.5569974929951335
2196,23510,0.010223731,,,0.2592537973750184
2197,23525,0.010223731,,,0.2592537973750184
2198,23528,0.013920396000000002,,,0.5917268839404217
2199,23532,0.01154381,,,0.4490119451408347
2200,23535,0.008856622,,,0.062232709039964605
2201,23540,0.025779976,,,0.7337782038047486
2202,23560,0.49721470100000004,,,0.9623949270019171
2203,23568,0.018377693,,,0.6884677776139213
2204,23571,0.38670856299999995,,,0.9448458929361451
2205,23580,0.011967261000000002,,,0.4820085533107211
2206,23583,0.010923944,,,0.41004276655360566
2207,23586,0.010223731,,,0.2592537973750184
2208,23591,0.009201598,,,0.09187435481492405
2209,23594,0.007316125,,,0.01681167969326058
2210,23602,0.030068502,,,0.7453177997345525
2211,23611,0.09189518,,,0.8495059725704174
2212,23614,0.037474721,,,0.7571154696947353
2213,23617,0.017604175,,,0.6799882023300399
2214,23627,0.030394775,,,0.7459076832325615
2215,23674,0.015417578999999999,,,0.6375165904733815
2216,23677,0.009465113,,,0.1127414835569975
2217,23686,0.008997449,,,0.07049107801209262
2218,23692,0.011210101,,,0.42530600206459224
2219,23694,0.010223731,,,0.2592537973750184
2220,23709,0.013589035,,,0.5786019761097183
2221,23720,0.482022189,,,0.9605515410706386
2222,23730,0.010223731,,,0.2592537973750184
2223,23734,0.500528693,1800.0,0.500528693,0.963353487686182
2224,23760,0.027980507,,,0.740451260875977
2225,23777,0.010223731,,,0.2592537973750184
2226,23780,0.285905316,,,0.9248267217224598
2227,23782,0.010223731,,,0.2592537973750184
2228,23785,0.148731624,,,0.8876271936292582
2229,23797,0.06977426099999999,,,0.8167674384309099
2230,23800,0.019873629,,,0.702256304379885
2231,23806,0.09004900199999999,,,0.8473676448901342
2232,23821,0.019230636000000002,,,0.6958413213390355
2233,23824,0.036473891,,,0.7555670255124612
2234,23827,0.010223731,,,0.2592537973750184
2235,23830,0.014482168,,,0.6132576316177555
2236,23839,0.036701812,,,0.7562306444477216
2237,23840,0.010424429,,,0.35868603450818465
2238,23846,0.422258425,,,0.9514083468514968
2239,23858,0.021089487,,,0.7125055301577938
2240,23861,0.011357997,,,0.4336381064739714
2241,23867,0.006660646,,,0.010396696652411148
2242,23885,0.010424429,,,0.35868603450818465
2243,23893,0.011515475,,,0.4461731308066657
2244,23926,0.010223731,,,0.2592537973750184
2245,23929,0.010424429,,,0.35868603450818465
2246,23953,0.012851194,,,0.54387258516443
2247,23971,0.010698572,,,0.39522194366612595
2248,23983,0.009076606999999999,,,0.08413213390355405
2249,23989,0.36118080799999996,,,0.9407904438873322
2250,23999,0.044118269,,,0.7703141129626899
2251,24001,0.011786298,,,0.46880991004276656
2252,24007,0.010223731,,,0.2592537973750184
2253,24013,0.01702542,,,0.671287420734405
2254,24016,0.012404628999999999,,,0.5148208228874798
2255,24019,0.01439933,,,0.6100132723787052
2256,24036,0.011379288999999999,,,0.4351865506562454
2257,24044,0.075571313,,,0.8293024627636042
2258,24049,0.058609427,,,0.7984073145553753
2259,24052,0.010223731,,,0.2592537973750184
2260,24055,0.012378793,,,0.5126824952071966
2261,24061,0.009944948,,,0.16937029936587525
2262,24067,0.03370563,,,0.7515115764636484
2263,24070,0.010245212,,,0.3276065477068279
2264,24075,0.065840362,,,0.8099837782038047
2265,24103,0.060249187999999995,,,0.8011355257336676
2266,24106,0.016521399,,,0.6614806075800029
2267,24117,0.016687521,,,0.6647987022563043
2268,24120,0.009871600999999999,,,0.15993216339772895
2269,24150,0.012011828,,,0.485547854298776
2270,24158,0.010223731,,,0.2592537973750184
2271,24169,0.008875286999999999,,,0.062453915351718035
2272,24177,0.012071303,,,0.4897507742220911
2273,24201,0.010181676,,,0.18913139654918154
2274,24242,0.054832684000000007,,,0.791033770830261
2275,24244,0.019448241,,,0.6980533844565698
2276,24250,0.013831566000000002,,,0.5887774664503761
2277,24256,0.009888554,,,0.1619230202035098
2278,24259,0.014075791,,,0.5971095708597552
2279,24263,0.010973646,,,0.4126235068573957
2280,24278,0.011918305,,,0.4789854003834243
2281,24285,0.010223731,,,0.2592537973750184
2282,24290,0.009096992,,,0.08553310721132576
2283,24305,0.010223731,,,0.2592537973750184
2284,24310,0.008262120999999999,,,0.03590915794130659
2285,24317,0.504738392,,,0.9640908420586934
2286,24320,0.017094362,,,0.6724671877304232
2287,24327,0.008925528,,,0.06532959740451261
2288,24336,0.009516255999999999,,,0.11731308066656836
2289,24342,0.010223731,,,0.2592537973750184
2290,24354,0.009959502,,,0.1706975372363958
2291,24356,0.010223731,,,0.2592537973750184
2292,24359,0.10115222800000001,,,0.8599764046600796
2293,24366,0.010223731,,,0.2592537973750184
2294,24371,0.323737452,,,0.933416900162218
2295,24374,0.007456189,,,0.01806518212653001
2296,24376,0.547526329,,,0.9696209998525291
2297,24379,0.010424429,,,0.35868603450818465
2298,24394,0.019599973,,,0.699675564076095
2299,24405,0.011069171000000001,,,0.41807992921398024
2300,24421,0.012185086000000001,,,0.4976404660079634
2301,24428,0.013506296000000001,,,0.5749889396844123
2302,24430,0.009285893,,,0.09851054416752691
2303,24432,0.010223731,,,0.2592537973750184
2304,24438,0.010223731,,,0.2592537973750184
2305,24441,0.010223731,,,0.2592537973750184
2306,24445,0.010223731,,,0.2592537973750184
2307,24449,0.009855944,,,0.15871552868308508
2308,24451,0.02693943,,,0.7376493142604336
2309,24457,0.02131277,,,0.7140539743400678
2310,24459,0.009166127,,,0.08929361451113405
2311,24472,0.13745723699999998,,,0.8824657130216782
2312,24475,0.010424429,,,0.35868603450818465
2313,24477,0.146303975,,,0.8865948975077422
2314,24479,0.01298551,,,0.5513935997640466
2315,24487,0.010424429,,,0.35868603450818465
2316,24493,0.131568502,,,0.8790738829081256
2317,24497,0.010223731,,,0.2592537973750184
2318,24499,0.010424429,,,0.35868603450818465
2319,24505,0.022148808,,,0.719289190384899
2320,24510,0.010223731,,,0.2592537973750184
2321,24514,0.016362491,,,0.658899867276213
2322,24533,0.008472051,,,0.04438873322518803
2323,24542,0.016893352,,,0.6685592095561127
2324,24544,0.178020023,,,0.8978026839699159
2325,24548,0.010223731,,,0.2592537973750184
2326,24550,0.010223731,,,0.2592537973750184
2327,24558,0.071850003,,,0.8221501253502433
2328,24560,0.048438518,,,0.7796047780563339
2329,24562,0.044641712,,,0.7715676153959593
2330,24564,0.009980048,,,0.1725409231676744
2331,24565,0.100121326,,,0.858649166789559
2332,24567,0.017429076,,,0.6770387848399941
2333,24569,0.01438664,,,0.6096445951924495
2334,24571,0.185577561,,,0.900383424273706
2335,24573,0.020401337,,,0.7069016369267069
2336,24575,0.066106172,,,0.8104261908273116
2337,24581,0.016124193999999998,,,0.653222238607875
2338,24583,0.012259937,,,0.5033918301135526
2339,24585,0.026996034,,,0.7377230496976847
2340,24587,0.014471117,,,0.612446541807993
2341,24589,0.071672163,,,0.8214127709777319
2342,24593,0.016571245,,,0.6626603745760212
2343,24596,0.064547912,,,0.8081403922725262
2344,24598,0.07906387599999999,,,0.8339477953104262
2345,24600,0.127676514,,,0.8769355552278425
2346,24604,0.021702162,,,0.7167821855183601
2347,24606,0.05838949400000001,,,0.7978911664946173
2348,24608,0.03697569,,,0.7567467925084795
2349,24611,0.17305532399999998,,,0.8965491815366465
2350,24613,0.066818454,,,0.8120483704468368
2351,24615,0.011513358999999999,,,0.4456569827459077
2352,24616,0.21866912,,,0.9094528830555966
2353,24619,0.064684121,,,0.8084353340215308
2354,24621,0.016309009,,,0.6577938357174458
2355,24625,0.013752071000000001,,,0.5845745465270609
2356,24627,0.132735546,,,0.8796637664061348
2357,24629,0.011077166000000001,,,0.4188910190237428
2358,24635,0.09638906,,,0.8540775696799882
2359,24637,0.047114218,,,0.7765078896917859
2360,24639,0.020390321,,,0.7066804306149536
2361,24641,0.014957281999999999,,,0.6276360418817284
2362,24643,0.10115714099999999,,,0.8600501400973308
2363,24645,0.056777970999999997,,,0.7948680135673205
2364,24647,0.196848031,,,0.9035540480755051
2365,24649,0.16536810000000002,,,0.8943371184191122
2366,24651,0.014359038999999999,,,0.6081698864474266
2367,24653,0.10419394,,,0.8627783512756231
2368,24655,0.013691286,,,0.5828786314702846
2369,24657,0.010223731,,,0.2592537973750184
2370,24659,0.008703602,,,0.05441675269134346
2371,24661,0.022634604,,,0.7234183748709629
2372,24663,0.010223731,,,0.2592537973750184
2373,24665,0.082922509,,,0.8394779531042619
2374,24667,0.10164393,,,0.8603450818463354
2375,24680,0.011070008000000001,750.0,0.011070008000000001,0.4182274000884825
2376,24700,0.010351692,,,0.33815071523374135
2377,24702,0.010223731,,,0.2592537973750184
2378,24727,0.010223731,,,0.2592537973750184
2379,24729,0.010223731,,,0.2592537973750184
2380,24741,0.016601888000000002,,,0.6631027871995281
2381,24744,0.010223731,,,0.2592537973750184
2382,24748,0.012220773999999998,,,0.500516148060758
2383,24751,0.200898658,,,0.9043651378852676
2384,24753,0.012981686999999999,,,0.5511723934522932
2385,24761,0.07683633599999999,,,0.8309983778203804
2386,24763,0.048826127999999996,,,0.7801209261170918
2387,24773,0.009451941,,,0.11200412918448606
2388,24779,0.013314148999999999,,,0.5667305707122843
2389,24781,0.011477956999999999,,,0.4432974487538711
2390,24784,0.021010531000000002,,,0.7119893820970359
2391,24790,0.01017732,,,0.1889101902374281
2392,24791,0.010223731,,,0.2592537973750184
2393,24795,0.010335152,,,0.3375608317357322
2394,24802,0.012969066999999999,,,0.5503613036425306
2395,24804,0.009479864000000001,,,0.11399498599026692
2396,24805,0.014523497,,,0.6148798112372806
2397,24807,0.0078002290000000005,,,0.02293172098510544
2398,24811,0.010071103,,,0.18153664651231383
2399,24815,0.014480162,,,0.6130364253060021
2400,24823,0.010223731,,,0.2592537973750184
2401,24826,0.032886241000000004,,,0.750774222091137
2402,24834,0.00912569,,,0.08708155139359977
2403,24859,0.009357069,,,0.10455685002212063
2404,24861,0.008258276,,,0.035761687066804305
2405,24863,0.010223731,,,0.2592537973750184
2406,24865,0.014702971,,,0.6208523816546232
2407,24869,0.010424429,,,0.35868603450818465
2408,24877,0.009040896,,,0.08140392272526176
2409,24881,0.010264194,,,0.32970800766848546
2410,24885,0.158427625,,,0.8916826426780711
2411,24889,0.008456705,,,0.043651378852676594
2412,24895,0.018113598999999998,,,0.6859607727473824
2413,24905,0.011354799999999998,,,0.4334906355994691
2414,24913,0.01008925,600.0,0.01008925,0.18242147175932752
2415,24921,0.022162763,,,0.719805338445657
2416,24923,0.008076593,,,0.02993658752396402
2417,24930,0.010223731,,,0.2592537973750184
2418,24933,0.010129179,,,0.18647692080814038
2419,24939,0.151936737,,,0.8894705795605368
2420,24941,0.021523195,,,0.7150862704615838
2421,24943,0.09816286099999999,,,0.8559946910485179
2422,24946,0.009456551,,,0.11252027724524406
2423,24948,0.009127794,,,0.0871552868308509
2424,24951,0.010223731,,,0.2592537973750184
2425,24955,0.020627998999999998,,,0.7086712874207344
2426,24965,0.07958486,,,0.8349063559946911
2427,24967,0.035702155,,,0.7545347293909452
2428,24971,0.013534533999999999,,,0.576389912992184
2429,24975,0.075887814,,,0.8301135525733667
2430,24976,0.10317605699999999,,,0.8616723197168559
2431,24978,0.00988677,,,0.16162807845450525
2432,24987,0.010223731,,,0.2592537973750184
2433,24989,0.040605139,,,0.7633829818610824
2434,24995,0.009897369,,,0.16560979206606696
2435,25000,0.007714609,,,0.021235805928329157
2436,25004,0.016721429,,,0.6654623211915647
2437,25006,0.07707312599999999,,,0.831293319569385
2438,25012,0.185703918,,,0.9004571597109571
2439,25014,0.011899578999999999,,,0.4776581625129037
2440,25021,0.013686476999999999,,,0.5825099542840289
2441,25033,0.013237568,,,0.5627488571007226
2442,25040,0.034378745,,,0.7529862852086713
2443,25044,0.009929575,,,0.16855920955611267
2444,25065,0.009038035,,,0.08133018728801061
2445,25073,0.010488804,,,0.37984810499926264
2446,25085,0.010223731,,,0.2592537973750184
2447,25101,0.009760424,,,0.1462911075062675
2448,25103,0.010779209,,,0.4004571597109571
2449,25105,0.011413983999999999,,,0.4377672909600354
2450,25107,0.023687363,,,0.7266627341100133
2451,25111,0.011940726,,,0.4804601091284471
2452,25119,0.012625352,,,0.5300840583984663
2453,25127,0.010223731,,,0.2592537973750184
2454,25129,0.037588294,,,0.7573366760064887
2455,25135,0.008476743,,,0.044683674974192594
2456,25139,0.009151223,,,0.08826131838961805
2457,25145,0.010223731,,,0.2592537973750184
2458,25155,0.015704036,,,0.6438578380769798
2459,25168,0.010223731,,,0.2592537973750184
2460,25175,0.105134449,,,0.8632207638991299
2461,25177,0.012115773,,,0.49299513346114143
2462,25189,0.011503231000000001,,,0.4448458929361451
2463,25198,0.010912058999999998,,,0.4089367349948385
2464,25203,0.009914459,,,0.16767438430909895
2465,25219,0.137782709,,,0.882834390207934
2466,25221,0.009723034,,,0.1301430467482672
2467,25225,0.009723034,,,0.1301430467482672
2468,25253,0.012744503999999999,,,0.5373101312490783
2469,25255,0.014184128,,,0.6013862262203215
2470,25261,0.140019587,,,0.8836454800176965
2471,25270,0.010223731,,,0.2592537973750184
2472,25272,0.014781927,,,0.6228432384604041
2473,25274,0.011561433999999999,,,0.4497861672319717
2474,25278,0.010223731,,,0.2592537973750184
2475,25280,0.012211481000000001,,,0.49929951334611417
2476,25282,0.010868424,,,0.40709334906355993
2477,25285,0.010223731,,,0.2592537973750184
2478,25291,0.011143752,,,0.42228284913729536
2479,25295,0.065560717,,,0.8097625718920514
2480,25297,0.012439828,,,0.5169591505677629
2481,25299,0.010146353,,,0.18743548149240524
2482,25312,0.010424429,,,0.35868603450818465
2483,25313,0.009918674,,,0.16789559062085238
2484,25317,0.013303303999999998,,,0.5661406872142751
2485,25319,0.010424429,,,0.35868603450818465
2486,25327,0.017486731000000002,,,0.6779973455242589
2487,25337,0.010223731,,,0.2592537973750184
2488,25342,0.010424429,,,0.35868603450818465
2489,25344,0.091875206,,,0.8493585016959151
2490,25346,0.117332138,,,0.871036720247751
2491,25348,0.061322329,,,0.8026102344786905
2492,25352,0.010223731,,,0.2592537973750184
2493,25354,0.010223731,,,0.2592537973750184
2494,25356,0.219174827,,,0.90967408936735
2495,25362,0.010223731,,,0.2592537973750184
2496,25366,0.013185655,,,0.5600943813596815
2497,25376,0.013457459,,,0.5729243474413803
2498,25388,0.009999638,,,0.17423683822445066
2499,25392,0.009527582,,,0.11782922872732635
2500,25396,0.009449975,,,0.11167231971685593
2501,25398,0.010223731,,,0.2592537973750184
2502,25402,0.09954687599999999,,,0.8579855478542988
2503,25404,0.073778142,,,0.8257631617755493
2504,25406,0.008663506,,,0.05316325025807403
2505,25414,0.018894703,,,0.6920808140392273
2506,25416,0.016758708,,,0.6660522046895738
2507,25422,0.013638009,,,0.5808140392272526
2508,25426,0.010223731,,,0.2592537973750184
2509,25447,0.011529302,,,0.4476478395516885
2510,25456,0.06484248,,,0.8088040112077864
2511,25458,0.014892006999999999,,,0.6257189205131987
2512,25462,0.031990422000000004,,,0.7485990266922283
2513,25464,0.011236123999999998,,,0.42737059430762425
2514,25466,0.011748504,,,0.4653812122105884
2515,25470,0.012442628,,,0.5173278277540185
2516,25482,0.007832696,,,0.023521604483114585
2517,25486,0.014312962,,,0.6066951777024038
2518,25490,0.012584563,,,0.5267659637221649
2519,25507,0.013049543,,,0.5538268691933343
2520,25517,0.01064607,,,0.3903554048075505
2521,25519,0.010223731,,,0.2592537973750184
2522,25523,0.008106251,,,0.030895148208228876
2523,25525,0.010223731,,,0.2592537973750184
2524,25531,0.328660317,,,0.9342279899719805
2525,25553,0.017526202,,,0.6787346998967704
2526,25559,0.019074951,,,0.6937767290960035
2527,25561,0.040572774,,,0.7632355109865802
2528,25563,0.016537829,,,0.661996755640761
2529,25571,0.010223731,,,0.2592537973750184
2530,25577,0.01033564,,,0.33763456717298335
2531,25581,0.051014762000000005,,,0.7841763751659048
2532,25591,0.013180508,,,0.5599469104851792
2533,25595,0.010223731,,,0.2592537973750184
2534,25597,0.012132216999999999,,,0.4941011650199086
2535,25603,0.010424429,,,0.35868603450818465
2536,25613,0.008690644,,,0.05412181094233889
2537,25619,0.014101319,,,0.59806813154402
2538,25620,0.012642951000000001,,,0.53096888364548
2539,25622,0.05874754,,,0.798775991741631
2540,25636,0.011974189,,,0.48237723049697684
2541,25638,0.014269308999999999,,,0.6049255272083763
2542,25644,0.372829559,,,0.9426338298186108
2543,25648,0.012514504,,,0.5220468957380917
2544,25658,0.010223731,,,0.2592537973750184
2545,25665,0.00956733,,,0.12063117534286978
2546,25669,0.016546518,,,0.6622916973897656
2547,25675,0.022331949,,,0.7209113700044242
2548,25683,0.010223731,,,0.2592537973750184
2549,25684,0.059190795,,,0.7994396106768913
2550,25700,0.013062938999999999,,,0.5548591653148504
2551,25712,0.009905108000000001,,,0.16664208818758294
2552,25714,0.015373686000000001,,,0.636705500663619
2553,25717,0.010223731,,,0.2592537973750184
2554,25724,0.083770869,,,0.8410263972865359
2555,25726,0.120389872,,,0.8728801061790297
2556,25731,0.00922785,,,0.09379147618345376
2557,25740,0.023721985,,,0.7269576758590178
2558,25748,0.010223731,,,0.2592537973750184
2559,25752,0.010424429,,,0.35868603450818465
2560,25761,0.013487505,,,0.5741778498746497
2561,25765,0.010223731,,,0.2592537973750184
2562,25769,0.0073260040000000005,,,0.016885415130511724
2563,25777,0.009896238,,,0.16538858575431353
2564,25784,0.010223731,,,0.2592537973750184
2565,25790,0.012136918,,,0.49439610676891316
2566,25811,0.010031824,,,0.17696504940274296
2567,25813,0.03243963,,,0.7495944550951187
2568,25822,0.44955174200000003,,,0.95612741483557
2569,25824,0.133198732,,,0.8802536499041439
2570,25834,0.010424429,,,0.35868603450818465
2571,25838,0.06004798099999999,,,0.8009143194219142
2572,25840,0.009240962,,,0.09467630143046749
2573,25846,0.010789243,,,0.40112077864621737
2574,25852,0.011036519,,,0.4161628078454505
2575,25868,0.24278998300000001,,,0.9148724376935555
2576,25882,0.007845525,,,0.02418522341837487
2577,25890,0.010424429,,,0.35868603450818465
2578,25898,0.010223731,,,0.2592537973750184
2579,25901,0.011386323,,,0.4357026987170034
2580,25904,0.008520340999999999,,,0.04667453177997345
2581,25912,0.010215624,,,0.19259696209998525
2582,25914,0.079113529,,,0.8340952661849285
2583,25920,0.012156926,,,0.495870815513936
2584,25922,0.010223731,,,0.2592537973750184
2585,25923,0.010223731,,,0.2592537973750184
2586,25927,0.011861779,,,0.4749299513346114
2587,25929,0.013526472,,,0.5760212358059283
2588,25937,0.01186078,,,0.4747824804601091
2589,25945,0.014903167,,,0.6261613331367055
2590,25953,0.014442851000000001,,,0.6115617165609792
2591,25955,0.010581272,,,0.3855257336676006
2592,25961,0.10872448900000001,,,0.8655065624539153
2593,25963,0.010235679000000001,,,0.32686919333431647
2594,25965,0.081305218,,,0.8370446836749742
2595,25970,0.012481434,,,0.519613626308804
2596,25978,0.074598731,,,0.827680283144079
2597,25991,0.066062512,,,0.8103524553900605
2598,25995,0.010424429,,,0.35868603450818465
2599,25997,0.010223731,,,0.2592537973750184
2600,25999,0.010223731,,,0.2592537973750184
2601,26007,0.010424429,1500.0,,0.35868603450818465
2602,26039,0.010223731,,,0.2592537973750184
2603,26042,0.019155377,,,0.6949564960920218
2604,26054,0.152398206,,,0.889544314997788
2605,26055,0.012291467,,,0.505935702698717
2606,26059,0.008085235999999999,,,0.030157793835717445
2607,26066,0.010424429,,,0.35868603450818465
2608,26078,0.011912806000000001,,,0.478579855478543
2609,26083,0.014809818,,,0.6234331219584132
2610,26094,0.012039227,,,0.487612446541808
2611,26096,0.009532369,,,0.1184191122253355
2612,26098,0.013694799999999998,,,0.583099837782038
2613,26102,0.010223731,,,0.2592537973750184
2614,26104,0.00913062,,,0.08730275770535319
2615,26115,0.010862358,,,0.40642973012829964
2616,26117,0.010223731,,,0.2592537973750184
2617,26119,0.014047955,,,0.5964090842058694
2618,26121,0.012924908,,,0.5479280342132429
2619,26126,0.012881716000000001,,,0.5449786167231971
2620,26127,0.008921289,,,0.06518212653001032
2621,26129,0.011733608999999999,,,0.4644595192449491
2622,26137,0.028068423999999998,,,0.7406724671877304
2623,26143,0.010035656,,,0.17725999115174754
2624,26157,0.012116458,,,0.4931426043356437
2625,26168,0.010226654,,,0.3260581035245539
2626,26172,0.37429226200000004,,,0.9430025070048665
2627,26183,0.00904184,,,0.08162512903701519
2628,26184,0.014365929,,,0.60839109275918
2629,26186,0.012713228,,,0.5357616870668043
2630,26204,0.010223731,,,0.2592537973750184
2631,26207,0.008007867,,,0.02824067246718773
2632,26217,0.010223731,,,0.2592537973750184
2633,26220,0.01227119,,,0.5042029199233151
2634,26224,0.18536466,,,0.9002359533992037
2635,26241,0.010223731,,,0.2592537973750184
2636,26252,0.010223731,,,0.2592537973750184
2637,26258,0.143901109,,,0.8857838076979796
2638,26261,0.009861221,,,0.1594897507742221
2639,26285,0.009082167,,,0.08450081108980977
2640,26289,0.010223731,,,0.2592537973750184
2641,26293,0.010223731,,,0.2592537973750184
2642,26295,0.009061237,,,0.08295236690753577
2643,26297,0.008654624,,,0.05264710219731603
2644,26305,0.010223731,,,0.2592537973750184
2645,26310,0.017010864,,,0.6706975372363958
2646,26312,0.04454666400000001,,,0.7711989382097035
2647,26314,0.008287429,,,0.036572776876566876
2648,26319,0.012047432,,,0.4879811237280637
2649,26325,0.008935915,,,0.06632502580740304
2650,26327,0.144485634,,,0.8858575431352308
2651,26329,0.008083838000000001,,,0.030084058398466302
2652,26333,0.010223731,,,0.2592537973750184
2653,26337,0.011464249,,,0.4418964754460994
2654,26346,0.006434694,,,0.009216929656392862
2655,26354,0.032851081000000004,,,0.7505530157793836
2656,26356,0.028009958999999997,,,0.7405987317504793
2657,26360,0.010223731,,,0.2592537973750184
2658,26367,0.010223731,,,0.2592537973750184
2659,26381,0.020400912,,,0.7068279014894558
2660,26383,0.053916070999999996,,,0.7898540038342428
2661,26398,0.08854088,,,0.8453030526471021
2662,26412,0.047539554000000005,,,0.7775401858133019
2663,26414,0.010223731,,,0.2592537973750184
2664,26418,0.00920709,,,0.09224303200117977
2665,26424,0.005586061999999999,,,0.00560389323108686
2666,26427,0.013443948,,,0.5724819348178735
2667,26431,0.01532114,,,0.6353782627930984
2668,26435,0.074521083,,,0.8273853413950745
2669,26437,0.014565696000000001,,,0.6162807845450523
2670,26439,0.009743689,,,0.1414983040849432
2671,26443,0.010424429,,,0.35868603450818465
2672,26446,0.060833859000000004,,,0.8018728801061791
2673,26448,0.009768575,,,0.14791328712579266
2674,26452,0.01325501,,,0.5635599469104852
2675,26467,0.010532266,,,0.3828343902079339
2676,26469,0.013752816999999999,,,0.5846482819643121
2677,26471,0.024358551000000003,,,0.7293172098510544
2678,26477,0.011313523,,,0.43068868898392565
2679,26483,0.009724523,,,0.13600501400973308
2680,26493,0.013079561000000002,,,0.5559651968736175
2681,26499,0.009408524,,,0.10883350538268692
2682,26504,0.342652766,,,0.9371774074620263
2683,26508,0.011628331,,,0.45546379590030966
2684,26512,0.016622526999999998,,,0.6633239935112816
2685,26516,0.011781916000000002,,,0.468514968293762
2686,26522,0.009839299000000001,,,0.15727768765668781
2687,26524,0.01073758,,,0.3982450965934228
2688,26529,0.011713446,,,0.462837339625424
2689,26533,0.010424429,,,0.35868603450818465
2690,26537,0.010737523,,,0.39817136115617163
2691,26543,0.00875879,,,0.05743990561864032
2692,26547,0.010424429,,,0.35868603450818465
2693,26549,0.013407199,,,0.5708597551983483
2694,26551,0.010223731,,,0.2592537973750184
2695,26565,0.010223731,,,0.2592537973750184
2696,26567,0.013736858000000001,,,0.5842796047780563
2697,26577,0.008926666,,,0.06540333284176375
2698,26579,0.082679167,,,0.839035540480755
2699,26582,0.015461376,,,0.6386963574693998
2700,26584,0.009405562,,,0.1084648281964312
2701,26588,0.013238125,,,0.5629331956938505
2702,26593,0.010108661,,,0.18470727031411296
2703,26595,0.013771048999999999,,,0.5857543135230792
2704,26597,0.017427988999999998,,,0.6768913139654918
2705,26609,0.081698929,,,0.8377083026102344
2706,26612,0.27626181899999996,,,0.9225040554490488
2707,26616,0.00928593,,,0.09858427960477806
2708,26622,0.006946351999999999,,,0.012829966081698865
2709,26626,0.013333085,,,0.5672467187730423
2710,26628,0.008417197,,,0.04217667010765374
2711,26636,0.06694436200000001,,,0.8124907830703436
2712,26641,0.091889645,,,0.8494322371331662
2713,26643,0.004634184,,,0.0033180946763014304
2714,26649,0.010424429,,,0.35868603450818465
2715,26651,0.010424429,,,0.35868603450818465
2716,26654,0.010223731,,,0.2592537973750184
2717,26666,0.015767774,,,0.6453325468220027
2718,26677,0.155406148,,,0.8910190237428108
2719,26683,0.049717144000000005,,,0.7814481639876124
2720,26700,0.009202478,,,0.0919480902521752
2721,26713,0.010226654,,,0.3260581035245539
2722,26715,0.012186746000000002,,,0.49786167231971684
2723,26717,0.009967555,,,0.1712136852971538
2724,26721,0.016022001,,,0.6512313818020941
2725,26727,0.010223731,,,0.2592537973750184
2726,26731,0.049178052,,,0.7804896033033476
2727,26735,0.010223731,,,0.2592537973750184
2728,26738,0.00830638,,,0.03716266037457602
2729,26747,0.089270719,,,0.8464090842058694
2730,26771,0.010223731,,,0.2592537973750184
2731,26773,0.01038368,,,0.3406208523816546
2732,26777,0.012756834,,,0.5380474856215898
2733,26783,0.08647579300000001,,,0.8437546084648282
2734,26795,0.012291467,,,0.505935702698717
2735,26802,0.445396865,,,0.955095118714054
2736,26804,0.010727655,,,0.3975077422209114
2737,26809,0.064718645,,,0.8085828048960331
2738,26816,0.010223731,,,0.2592537973750184
2739,26822,0.010223731,,,0.2592537973750184
2740,26825,0.010223731,,,0.2592537973750184
2741,26832,0.013066353000000001,,,0.5550803716266037
2742,26833,0.00857113,,,0.049181536646512314
2743,26836,0.01533728,,,0.635746939979354
2744,26840,0.009230371,,,0.0940126824952072
2745,26845,0.015487725,,,0.6395074472791623
2746,26847,0.013181983000000001,,,0.5600206459224303
